Family;Ploidy;He;Pop;Treat;PetalLength;CorollaDiam;CorollaLength;LongFil;ShortFil;Herkogamy;Height;Nstalk;StalkDiam;Nflowers ;Fruitset;Seedset;Fitness
207;4n;0;Ei09;Garden;2,01;3,54;2,89;6,01;4,32;4,57;24;1;2,22;20;0,8;0,684210526;0,048789642
207;4n;0;Ei09;Garden;2,65;5,02;3,72;7,64;5,87;6,22;19;1;1,69;14;0,71428571;0,382352941;0,01219741
207;4n;0;Ei09;Garden;2,43;4,97;2,82;6,14;4,15;5,21;18;1;2,12;12;0,83333333;0,666666667;0,026271345
183;2n;0;Ei12;Garden;2,04;4,68;2,92;4,77;3,31;4,35;18;17;5,29;125;0,864;0,835443038;0,334396697
185;2n;0;Ei12;Garden;1,64;4,03;2,97;4,59;2,87;3,92;15;8;2,54;77;0,76623377;1;0,168840308
210;6n;0;Ei18;Garden;2,19;5,75;3,66;5,86;4,18;5,09;NA;NA;NA;NA;NA;NA;0
210;6n;0;Ei18;Garden;2,56;5,08;4,31;5,96;3,9;4,78;11;3;1,89;8;1;1;0,024019516
209;6n;0;Ei18;Garden;2,15;4,33;3,06;5,92;4,53;4,52;NA;NA;NA;NA;NA;NA;0
209;6n;0;Ei18;Garden;2,88;4,99;3,37;6,15;4,12;4,98;NA;NA;NA;NA;NA;NA;0
209;6n;0;Ei18;Garden;1,93;4,18;3,14;5,75;3,92;5,11;NA;NA;NA;NA;NA;NA;0
206;4n;0;Ei09;Garden;2,86;5,87;3,56;5,88;4,08;4,94;27;1;1,1;17;0,94117647;0,906666667;0,051041471
206;4n;0;Ei09;Garden;2,51;4,89;3,49;6,41;4,47;5,37;NA;NA;NA;NA;NA;NA;0
206;4n;0;Ei09;Garden;2,47;4,97;4,14;7,25;5,89;5,94;NA;NA;NA;NA;NA;NA;0
206;4n;0;Ei09;Garden;2,57;5,56;4,32;5,88;3,89;5,37;22;1;2,85;14;0,85714286;0,983606557;0,067554888
166;6n;0;Ei16;Garden;2,18;4,47;3,71;6,58;5,31;6,32;NA;NA;NA;NA;NA;NA;0
166;6n;0;Ei16;Garden;2,51;4,74;3,69;7,91;6,58;6,39;29,5;1;1,71;14;0,78571429;0,97752809;0,044895853
176;4n;1;Ei08;Garden;2,18;4,81;3,24;6,69;4,73;5,72;32;6;3,26;71;0,90140845;0,899159664;0,321261025
202;4n;0;Ei09;Garden;1,96;4,67;3,48;5,15;4,08;4,69;NA;NA;NA;NA;NA;NA;0
178;4n;1;Ei08;Garden;3,06;7,75;4,29;7,56;5,42;6,11;41;5;4,86;59;0,94915254;NA;0
178;4n;1;Ei08;Garden;2,54;5,08;3,88;6,72;4,15;4,72;35;3;4,43;49;0,93877551;NA;0
216;6n;0;Ei18;GH;1,83;4,87;3,44;5,56;3,8;4,75;12,5;1;3,66;5;1;NA;0
213;6n;0;Ei18;GH;2,88;6,42;3,52;6,45;4,2;5,72;24;1;2,97;21;0,95238095;1;0,076937512
215;6n;1;Ei18;GH;1,64;4,63;3,16;6,23;4,36;5,32;9;1;1,5;11;0,81818182;0,946236559;0,037155189
210;6n;0;Ei18;GH;2,14;5,9;3,98;7,45;5,28;6,05;13;1;5,37;22;0,95454546;0,990291262;0,100487896
210;6n;0;Ei18;GH;2,09;5,12;3,99;7,21;6,06;6,53;14,5;2;2,96;21;1;0,991935484;0,121176581
172;4n;1;Ei08;Garden;1,73;4,93;3,58;6,59;5,01;5,45;22;6;2,13;54;0,83333333;0,882352941;0,126665416
177;4n;0;Ei08;Garden;1,81;5,32;3,53;6,46;4,42;5,94;26,5;2;3,42;13;0,76923077;0,975;0,073184462
172;4n;1;Ei08;Garden;1,98;5,21;4,03;6,76;4,47;5,66;24;6;2,56;66;0,6969697;0,990384615;0,222274348
164;6n;1;Ei16;Garden;1,94;4,73;2,7;6,16;4,02;5,44;25,5;11;2,82;96;0,69791667;0,933823529;0,399183712
173;4n;0;Ei08;Garden;2,82;5,84;4,92;6,18;5,39;5,62;29;7;3,38;57;0,85964912;0,707142857;0,22757553
169;4n;0;Ei08;Garden;2,6;6,23;4,08;5,79;4,08;4,25;31;2;2,08;19;1;0,924528302;0,131028336
174;4n;1;Ei08;Garden;2,36;7,18;4,19;6,15;4,04;4,74;25;7;2,13;69;1;NA;0
165;6n;0;Ei16;Garden;2,41;4,45;4,12;5,2;3,76;4,43;34,5;8;3,89;51;0,90196078;0,461538462;0,103584162
177;4n;0;Ei08;Garden;2,23;5,08;4,05;6,52;4,86;5,25;44,5;8;4,58;90;0,86666667;0,980861244;0,750140739
163;6n;0;Ei16;Garden;2,06;4,49;3,79;6,84;4,89;5,59;35;2;2,49;20;1;0,814814815;0,041283543
163;6n;0;Ei16;Garden;1,43;4,65;3,29;6,15;4,95;4,83;36;1;2,16;12;1;0,238095238;0,005629574
163;6n;0;Ei16;Garden;2,82;5,64;4,02;7,65;4,73;4,95;36,5;5;1,9;28;0,64285714;0,818181818;0,022799775
168;6n;1;Ei16;Garden;2,28;5,19;3,71;6,09;4,16;5,18;35;4;1,93;30;0,83333333;NA;0
177;4n;0;Ei08;Garden;2,33;4,47;2,93;4,85;2,81;3,85;22;1;0,51;2;1;NA;0
173;4n;0;Ei08;Garden;1,82;3,51;3,43;5,56;3,85;5,2;25;7;0,96;24;0,70833333;0,968553459;0,12281854
164;6n;1;Ei16;Garden;2,16;4,77;3,64;4,45;6,54;4,31;21;1;1,16;7;1;0;0
161;6n;0;Ei16;Garden;1,3;2,96;3,43;5,05;2,89;4,36;41;5;3,06;75;0,97333333;NA;0
209;6n;0;Ei18;Garden;1,94;5,72;2,94;6,56;5,34;5,63;18,5;6;4;47;0,57446809;0,802631579;0,103021205
162;6n;1;Ei16;Garden;1,8;3,07;2,73;4,69;3,19;3,56;NA;NA;NA;NA;NA;NA;0
162;6n;1;Ei16;Garden;2,37;5,78;3,53;4,33;5,71;5,15;26;1;2,5;17;0,88235294;0,913043478;0,073888159
169;4n;0;Ei08;Garden;1,11;3,51;2,11;3,15;2,44;2,45;NA;NA;NA;NA;NA;NA;0
169;4n;0;Ei08;Garden;2,84;7,29;4,01;6,21;4,66;5,33;25;1;1,38;14;0,85714286;0,593406594;0,040532933
174;4n;1;Ei08;Garden;1,93;4,76;3,44;5,83;4,25;4,71;22;2;1,28;22;0,95454546;0,981012658;0,152702196
166;6n;0;Ei16;Garden;2,31;4,69;4,28;5,65;4,29;3,68;21,5;1;2,27;14;1;1;0,047288422
163;6n;0;Ei16;Garden;2,01;4,22;2,81;5,19;3,29;4,13;24,5;1;2,06;14;0,92857143;NA;0
163;6n;0;Ei16;Garden;2,06;4,26;2,37;4,15;3,22;3,37;29;1;2,85;22;0,95454546;NA;0
162;6n;1;Ei16;Garden;2,53;5,17;4,03;7,07;5,37;5,85;29;1;2,64;22;1;0,35;0,02889848
162;6n;1;Ei16;Garden;2,23;5,57;3,81;6,89;5,03;5,53;27,5;1;2,78;24;0,91666667;NA;0
174;4n;1;Ei08;Garden;2,75;6,42;4,53;6,26;4,63;4,75;22;4;2,09;42;1;NA;0
161;6n;0;Ei16;Garden;2,19;5,36;4,15;6,28;5,01;5,14;NA;NA;NA;NA;NA;NA;0
161;6n;0;Ei16;Garden;2,31;5,48;3,66;6,14;4,04;5,35;NA;NA;NA;NA;NA;NA;0
201;4n;1;Ei09;Garden;2,32;4,63;2,93;6,52;4,65;5,61;25;1;2,32;12;0,91666667;0;0
202;4n;0;Ei09;Garden;1,65;3,68;2,89;4,68;3,27;3,87;18,5;1;2,3;7;1;0,5;0,009194971
202;4n;0;Ei09;Garden;2,01;3,97;2,44;4,9;3,3;3,39;15;1;1,16;7;0,85714286;0,80952381;0,019140552
178;4n;1;Ei08;Garden;2,56;5,81;4,09;6,34;3,88;5,02;23;2;1,45;14;0,85714286;NA;0
178;4n;1;Ei08;Garden;2,51;5,46;4,1;5,44;3,51;3,92;19;5;5,51;30;0,73333333;NA;0
178;4n;1;Ei08;Garden;2,27;6,37;3,44;5,54;3,03;4,24;20;1;1,5;10;0,9;NA;0
178;4n;1;Ei08;Garden;1,66;4,45;3,46;5,37;4,36;5,03;NA;NA;NA;NA;NA;NA;0
178;4n;1;Ei08;Garden;3,2;6,19;3,69;6,02;3,86;5,32;NA;NA;NA;NA;NA;NA;0
209;6n;0;Ei18;Garden;2,17;4,28;3,66;6,26;4,95;5,02;17,5;2;5;19;0,57894737;0,946428571;0,054700694
165;6n;0;Ei16;Garden;2,55;5,07;3,12;7,64;5,66;5,84;13,5;1;1,9;9;1;0;0
214;6n;1;Ei18;GH;2,37;4,9;3,17;6,2;4,37;5,97;9,5;3;2,4;23;0,82608696;1;0,058829049
218;6n;1;Ei18;GH;2,3;5,55;3,98;5,9;4,03;5,16;30;6;5,28;56;0,875;0,960526316;0,167808219
186;2n;1;Ei12;Garden;1,3;3,18;3;4,55;2,86;3,87;23;10;5,97;65;0,78461539;1;0,11484331
217;6n;0;Ei18;Garden;2,2;5,35;3,38;6,31;4,35;5,29;NA;NA;NA;NA;NA;NA;0
169;4n;0;Ei08;Garden;1,82;4,24;4,1;6,55;5,21;6,06;20;7;2,39;64;0,8125;0,980000002;0,318758992
185;2n;0;Ei12;Garden;1,53;2,89;2,79;4,39;2,71;3,98;17;1;1,35;8;1;0,942446043;0,049164947
168;6n;1;Ei16;Garden;2,39;6,41;3,72;6,59;4,9;5,74;36;3;1,88;19;0,89473684;0,343065693;0,03748358
172;4n;1;Ei08;Garden;2,4;5,73;4,45;5,85;4,88;5,67;29;4;2,11;35;0,91428571;0,80952381;0,204165885
170;4n;1;Ei08;Garden;1,92;3,85;3,07;5,65;3,94;4,17;22;6;2,68;29;0,86206897;NA;0
170;4n;1;Ei08;Garden;2,25;5,4;3,86;7,11;4,25;6;23;6;3,54;58;0,75862069;0,93877551;0,189904297
166;6n;0;Ei16;GH;1,89;5,2;3,76;5,48;4,15;4,31;NA;NA;NA;NA;NA;NA;0
188;2n;0;Ei12;Garden;1,5;2,99;3,11;5,03;3,15;4,55;25;9;5,34;56;0,94642857;0,920634919;0,192281228
166;6n;0;Ei16;Garden;1,98;2,94;2,61;4,06;2,64;2,48;22;1;2,73;17;1;0;0
203;4n;0;Ei09;GH;2,56;5,12;3,06;5,84;3,66;4,65;33,5;3;1,87;40;0,75;0,93877551;0,129480203
203;4n;0;Ei09;GH;1,49;3,99;3,73;5,68;4,32;4,63;29;1;1,52;27;0,88888889;0,907407407;0,110339651
215;6n;1;Ei18;GH;1,12;2,41;1,91;5,87;4,05;4,82;NA;NA;NA;NA;NA;NA;0
199;4n;0;Ei09;GH;2,41;4,86;4,03;6,55;4,99;5,67;29;3;2,16;42;0,83333333;0,973451327;0,1806155
174;4n;1;Ei08;Garden;1,95;4,23;3,7;5,27;3,55;4,27;35;2;1,06;18;0,88888889;NA;0
196;2n;0;Ei13;Garden;1,42;3,02;3,97;5,64;3,6;5,26;20;4;3,12;30;0,8;0,959183673;0,105835992
209;6n;0;Ei18;Garden;2,02;5,29;4,26;7,48;5,9;6,52;26;4;2,3;20;1;0,964912281;0,103208857
164;6n;1;Ei16;Garden;1,87;4,55;4,2;5,92;4,53;5,21;NA;NA;NA;NA;NA;NA;0
161;6n;0;Ei16;Garden;1,66;3,87;2,95;5,72;4,42;5,1;NA;NA;NA;NA;NA;NA;0
202;4n;0;Ei09;GH;2,65;4,3;3,14;6,11;4,14;5,3;NA;NA;NA;NA;NA;NA;0
202;4n;0;Ei09;GH;2,43;5,77;3,12;5,75;4,36;4,77;26,5;2;3,9;19;0,94736842;NA;0
166;6n;0;Ei16;GH;2,34;5,24;4,05;4,86;3,66;3,55;27;2;3,01;17;0,94117647;0,948051948;0,109589041
217;6n;0;Ei18;GH;2,57;5,79;3,79;5,29;3,88;4,63;11;1;1,3;12;0,83333333;0,923076923;0,033777444
217;6n;0;Ei18;GH;2,01;5,58;4;6,47;4,59;6,41;8;1;1,25;12;0,83333333;0,975609756;0,037530494
200;4n;0;Ei09;GH;2,15;4,71;3,38;5,45;3,92;4,67;33;2;1,95;41;0,80487805;0,972972973;0,111465566
212;6n;0;Ei18;GH;1,99;5,37;4,64;6,99;4,5;6,37;NA;NA;NA;NA;NA;NA;0
165;6n;0;Ei16;GH;2,26;4,98;3,35;5,35;3,2;4,44;25,5;1;2,99;18;0,94444444;0,95890411;0,055826609
199;4n;0;Ei09;GH;1,83;4,88;3,77;5,92;2,96;4,96;27,5;1;1,49;19;0,94736842;0,968421053;0,077688122
163;6n;0;Ei16;GH;2,16;5,45;3,86;5,36;3,93;4,22;20;3;1,69;38;0,81578947;0,977272727;0,12507037
212;6n;0;Ei18;GH;2,55;6,38;4,63;7,46;5,33;7,16;NA;NA;NA;NA;NA;NA;0
212;6n;0;Ei18;GH;2,17;5,22;3,39;5,82;3,92;4,47;10,5;1;1,36;3;0,66666667;0,941176471;0,006004879
216;6n;0;Ei18;GH;1,93;5,84;3,59;6,17;4,54;5,53;14;2;2,53;23;0,82608696;NA;0
200;4n;0;Ei09;GH;2,37;5,15;3,54;5,95;3,32;5,28;NA;NA;NA;NA;NA;NA;0
216;6n;0;Ei18;GH;1,84;5,82;4,11;4,69;3,47;4,35;13,5;1;3,41;28;1;1;0,131356727
169;4n;0;Ei08;GH;2,78;6,63;3,18;5,21;4,23;5,02;26,5;1;2,3;16;0,8125;0,897435897;0,042690936
169;4n;0;Ei08;GH;2,64;5,91;3,62;4,57;3,14;3,49;NA;NA;NA;NA;NA;NA;0
213;6n;0;Ei18;GH;2,25;5,81;3,74;6,17;3,71;5,46;27,5;1;3,73;27;1;0,983606559;0,101332333
214;6n;1;Ei18;GH;1,53;3,24;3,07;4,8;2,3;4,13;9,5;1;2,38;13;0,92307692;0,86486487;0,024019516
217;6n;0;Ei18;GH;2,51;4,84;3,5;4,53;2,66;4,18;NA;NA;NA;NA;NA;NA;0
206;4n;0;Ei09;GH;2,36;4,72;3,58;4,86;3,78;4,43;32;3;4,47;36;0,91666667;0,957142857;0,207449803
206;4n;0;Ei09;GH;1,98;4,68;3,02;5,23;3,84;4,97;NA;NA;NA;NA;NA;NA;0
173;4n;0;Ei08;Garden;2,28;5,55;4,5;5,29;3,57;4,09;26;2;2,55;27;0,88888889;0,535714286;0,101332333
172;4n;1;Ei08;Garden;2,85;5,37;3,43;5,49;3,17;4,85;21;3;1,1;15;1;0,533333333;0,05629574
184;2n;0;Ei12;Garden;1,29;3,84;2,04;2,91;1,76;2,8;15,5;1;0,27;11;0,81818182;NA;0
180;2n;1;Ei12;Garden;1,67;2,85;2,9;3,64;2,02;3,07;11;3;0,97;16;0,6875;NA;0
187;2n;0;Ei12;Garden;1,3;2,58;2,22;3,45;1,64;3,18;32;16;2,69;174;0,86781609;NA;0
195;2n;0;Ei13;Garden;1,78;3,82;3,55;4,66;3,16;4,11;35;6;2,96;56;0,89285714;NA;0
196;2n;0;Ei13;Garden;2,41;4,78;3,2;4,71;3,8;4,46;35;7;5,24;90;0,87777778;0,974683547;0,380496654
180;2n;1;Ei12;Garden;1,08;2,64;2,19;3,55;1,72;2,96;15;1;1,64;8;0,75;NA;0
180;2n;1;Ei12;Garden;1,54;3,66;2,25;4,04;1,97;3,91;16;1;1,88;8;1;NA;0
197;2n;0;Ei13;Garden;2,01;4,33;3,58;5,61;2,83;4,58;32;7;2,06;68;0,83823529;0,988505747;0,229968099
209;6n;0;Ei18;Garden;2,11;4,66;3,5;5,11;3,78;3,27;25;4;2,86;20;1;0,978494624;0,085381873
172;4n;1;Ei08;Garden;2,61;5,25;4,28;6,7;5,65;6,25;21;4;1,48;27;0,85185185;NA;0
194;2n;0;Ei13;Garden;1,96;4,77;4,32;5,57;4,19;4,79;45;10;3,44;65;0,93846154;0,705882353;0,137361606
169;4n;0;Ei08;Garden;1,09;3,11;3,94;5,45;3,08;4,71;25;4;2,13;45;0,62222222;0,823529412;0,073559767
190;2n;0;Ei13;Garden;1,75;3,47;3,75;6,15;3,9;5,04;31,5;3;4,13;39;0,92307692;0,766233766;0,09964346
170;4n;1;Ei08;Garden;1,56;3,37;3,15;5,2;4,08;4,7;20;7;1,62;40;0,975;0,972222221;0,170763745
184;2n;0;Ei12;Garden;1,25;3,66;2,34;3,56;2,27;2,29;16;4;4,9;42;0,71428571;0,962264151;0,143554138
184;2n;0;Ei12;Garden;1,66;4,87;2,85;4,72;2,24;2,38;14;5;2,16;63;0,42857143;0,393939394;0,032933008
162;6n;1;Ei16;Garden;2,45;5,4;3,19;6,07;4,25;4,94;17;1;2,82;8;0,75;NA;0
188;2n;0;Ei12;Garden;1,55;3,32;3,97;4,52;2,6;4,26;18,5;2;3,91;19;0,94736842;1;0,05854757
188;2n;0;Ei12;Garden;1,64;4,18;3,49;4,34;2,9;3,93;21,5;2;3,63;24;0,91666667;1;0,092887971
188;2n;0;Ei12;Garden;1,7;3,79;2,53;4,31;2,09;3,74;18;1;1,42;10;1;0,979166669;0,029398887
185;2n;0;Ei12;Garden;1,54;2,7;2,8;3,63;2,12;2,68;NA;NA;NA;NA;NA;NA;0
185;2n;0;Ei12;Garden;1,84;3,64;2,72;5,11;2,06;4,33;15;1;1,81;11;1;NA;0
186;2n;1;Ei12;Garden;1,29;2,65;2,41;3,17;2,07;2,83;12;1;0,95;2;1;NA;0
186;2n;1;Ei12;Garden;1,93;3,63;3,15;3,75;2,62;3,44;20;1;2,21;9;1;1;0,022799775
215;6n;1;Ei18;GH;1,87;4,69;3,34;5,86;4,11;5,29;22;1;2,72;17;0,76470588;NA;0
165;6n;0;Ei16;GH;2,36;5,1;4,33;6,29;4,27;5,32;30;3;4,68;38;0,97368421;0,95049505;0,166635391
175;4n;0;Ei08;GH;3,13;6,81;4,14;6,55;3,75;6,12;17;1;0,69;6;0,66666667;1;0,020266467
200;4n;0;Ei09;GH;2,41;4,97;3,95;5,15;3,36;4,14;33;3;5,27;17;1;0,966666667;0,092512667
169;4n;0;Ei08;GH;2,69;5,72;3,56;4,54;3,38;3,62;NA;NA;NA;NA;NA;NA;0
212;6n;0;Ei18;GH;2,16;5,04;4,38;7,63;5,13;7,21;NA;NA;NA;NA;NA;NA;0
212;6n;0;Ei18;GH;2,48;5,1;3,77;5,66;4,16;4,99;9;1;1,28;12;0,75;NA;0
212;6n;0;Ei18;GH;2,34;4,91;3,87;6,64;4,48;5,79;9;1;1,6;9;1;NA;0
170;4n;1;Ei08;GH;2,74;6,23;4,41;7,04;5;6,21;NA;NA;NA;NA;NA;NA;0
165;6n;0;Ei16;GH;2,34;5,14;3,99;6,38;4,29;5,35;NA;NA;NA;NA;NA;NA;0
218;6n;1;Ei18;GH;2,44;4,71;4,34;5,68;3,75;4,57;NA;NA;NA;NA;NA;NA;0
165;6n;0;Ei16;GH;2,67;5,38;3,94;6,06;5,36;5,26;33;1;4,08;21;1;NA;0
169;4n;0;Ei08;Garden;1,66;4,77;4,27;6,44;4,3;6,02;28;4;1,65;41;0,29268293;0,9;0,040532933
172;4n;1;Ei08;Garden;2,06;5,08;4,8;6,2;3,99;5,24;17;1;1,22;13;0,30769231;0,409090909;0,006755489
189;2n;0;Ei13;Garden;2,47;5,21;3,28;5,19;3,28;4,55;31;1;2,91;19;0,73684211;0,951807229;0,051885907
169;4n;0;Ei08;Garden;2,42;4,96;4,28;5,73;3,51;4,98;25;1;1,45;11;0,90909091;0,988636364;0,040814412
184;2n;0;Ei12;Garden;1,32;4,03;2,67;5,12;3,33;4,01;10,5;5;1,34;22;0;NA;0
184;2n;0;Ei12;Garden;1,59;4,14;2,97;4,74;2,71;5,29;12;4;1,52;12;0;NA;0
183;2n;0;Ei12;Garden;1,38;3,48;2,47;3,78;1,85;3,11;9;1;0,81;8;1;NA;0
175;4n;0;Ei08;GH;2,78;6,03;4;6,07;3,65;4,4;NA;NA;NA;NA;NA;NA;0
164;6n;1;Ei16;GH;2,29;4,69;4,78;6,82;4,93;5,47;10;1;2,31;13;0,92307692;NA;0
166;6n;0;Ei16;GH;2,19;5,13;4,18;6,5;4,58;5,52;NA;NA;NA;NA;NA;NA;0
163;6n;0;Ei16;GH;2;4,14;2,94;5,34;3,37;3,52;14;1;0,86;7;0,85714286;1;0,018014637
204;4n;0;Ei09;GH;2,4;6,07;4,16;6,15;4,41;4,85;24;1;4,3;29;0,93103448;0,95;0,120332145
202;4n;0;Ei09;GH;2,11;4,64;3,72;6,44;4,94;5,23;29;1;3,24;22;0,95454546;1;0,124132107
167;6n;1;Ei16;GH;2,32;4,89;3,33;5,47;3,14;4,35;28;1;1,25;19;1;0,931623932;0,097157065
215;6n;1;Ei18;GH;1,98;3,62;3,22;5,83;3,74;4,37;5;1;0,89;3;1;NA;0
209;6n;0;Ei18;GH;2,32;5,52;4,01;6,52;4,67;5,29;14;1;2,32;20;0,9;0,982758621;0,096265716
173;4n;0;Ei08;GH;2,35;5,57;4,66;5,97;4,95;4,57;19,5;1;2,83;19;0,89473684;0,952380952;0,063801839
194;2n;0;Ei13;GH;1,96;4,34;3,18;4,84;3,65;4,12;17,5;1;1,45;14;0,92857143;0,872727273;0,029273785
177;4n;0;Ei08;GH;2,49;7,02;3,92;6,22;4,38;6,51;37;1;4,42;26;1;0,98989899;0,119534622
176;4n;1;Ei08;GH;2,71;6,41;4,02;5,18;3,6;4,23;NA;NA;NA;NA;NA;NA;0
167;6n;1;Ei16;GH;2,2;5,39;3,29;5,63;4,12;4,45;31;1;1,34;23;1;0,983606557;0,129480203
160;6n;1;Ei16;GH;2,13;3,97;2,49;4,83;3,51;3,99;17,5;1;1,2;21;0,95238095;1;0,092887971
216;6n;0;Ei18;GH;1,59;3,62;3,78;5,01;3,29;3,62;NA;NA;NA;NA;NA;NA;0
213;6n;0;Ei18;GH;1,6;4,58;3,82;5,61;3,66;4,56;NA;NA;NA;NA;NA;NA;0
161;6n;0;Ei16;GH;1,63;4,47;2,66;5,33;3,57;4,15;24,5;3;3,46;33;0,87878788;0,971830986;0,093873147
200;4n;0;Ei09;GH;1,66;3,98;3,44;5,03;3,14;4,28;23;1;1,82;9;0,88888889;0,9375;0,045036592
200;4n;0;Ei09;GH;1,97;4,26;3,06;5,93;4,19;4,73;29;1;2,79;16;0,9375;1;0,088665791
214;6n;1;Ei18;GH;1,85;5,1;3,17;4,2;5,99;5,73;8;1;1,14;8;0,875;0,954545455;0,013792456
199;4n;0;Ei09;GH;1,95;4,64;3,53;5,46;3,83;4,35;20,5;1;1,83;10;0,8;0,941176471;0,024019516
199;4n;0;Ei09;GH;2,1;4,51;3,43;5,79;3,91;4,72;21;1;1,87;11;0,81818182;NA;0
212;6n;0;Ei18;GH;2,4;6,25;3,96;4,73;7,35;6,85;10;1;1,26;14;0,78571429;NA;0
212;6n;0;Ei18;GH;2,24;5,45;4,48;4,41;6,3;5,47;9;1;0,95;6;0,83333333;NA;0
166;6n;0;Ei16;GH;2,33;4,9;3,61;6,42;3,72;5,36;25;1;3,87;17;0,94117647;1;0,072058548
166;6n;0;Ei16;GH;2,28;4,46;3,22;6,2;4,57;4,82;23;2;3,46;19;0,94736842;0,972222222;0,118221055
166;6n;0;Ei16;GH;1,68;4,82;3,36;5,7;4,41;4,62;19;1;3,02;16;0,625;NA;0
214;6n;1;Ei18;GH;1,5;4,2;3,02;5,32;3,83;4,43;5;1;1,5;2;1;NA;0
214;6n;1;Ei18;GH;1,06;3,33;2,31;5,11;3,96;4,46;3;1;0,65;6;0,83333333;NA;0
208;4n;0;Ei09;GH;2,37;5,01;3,18;5,75;4,2;4,58;22,5;1;1,65;18;0,77777778;0,919642857;0,067648715
208;4n;0;Ei09;GH;2,19;4,49;3,37;6,36;5,15;5,23;21,5;1;1,13;16;0,75;NA;0
163;6n;0;Ei16;GH;1,79;2,9;2,53;4,21;3,9;3,54;18;1;2,6;9;1;NA;0
163;6n;0;Ei16;GH;2,47;5,15;3,04;6,38;4,36;5,65;21,5;1;2,58;NA;NA;0,964705882;0
163;6n;0;Ei16;GH;2,16;3,89;3,76;6,13;4,71;5,01;19,5;1;2,79;11;1;0,878787879;0,029930569
202;4n;0;Ei09;GH;2,12;3,73;2,84;6,08;4,69;5,34;22;1;1,46;11;0,72727273;NA;0
202;4n;0;Ei09;GH;1,72;3,52;3,21;5,93;4,14;5,15;22;1;1,99;16;0,75;0,981818182;0,0607994
172;4n;1;Ei08;GH;2,61;3,93;4,32;5,23;4,27;4,67;NA;NA;NA;NA;NA;NA;0
210;6n;0;Ei18;GH;2,33;6,69;4,39;5,83;4,35;4,86;NA;NA;NA;NA;NA;NA;0
178;4n;1;Ei08;GH;2,78;5,47;3,63;6,44;4,23;6,21;NA;NA;NA;NA;NA;NA;0
170;4n;1;Ei08;GH;2,15;5,75;4,01;6,31;5,28;6,19;24;2;2,75;13;1;1;0,055498217
177;4n;0;Ei08;GH;2,08;4,54;4,17;6,48;4,21;5,5;NA;NA;NA;NA;NA;NA;0
165;6n;0;Ei16;GH;2,52;4,59;3,67;5,93;4,44;4,67;21;1;2,53;13;0,84615385;0,977777778;0,045411897
170;4n;1;Ei08;GH;2,87;5,22;3,65;5,86;4,95;6,24;19;1;2,56;13;0,84615385;0,981481481;0,054700694
187;2n;0;Ei12;Garden;1,96;4,31;2,51;5,48;2,59;5,01;33,5;2;2,59;27;0,92592593;1;0,076233815
185;2n;0;Ei12;Garden;1,51;3,18;2,87;4,87;3,08;4,11;9;1;0,62;13;0,53846154;1;0,023644211
191;2n;0;Ei13;Garden;2,08;5,46;3,06;5,15;2,93;5,9;37;1;4,53;31;0,83870968;0,953125;0,148808407
191;2n;0;Ei13;Garden;2,11;5,36;2,8;5,77;4,02;7,18;46;1;1,7;31;0,93548387;0,941860465;0,220397823
191;2n;0;Ei13;Garden;1,62;3,83;3,51;5,41;3,91;4,28;45,5;1;2,07;36;0,94444444;0,959459459;0,226496528
209;6n;0;Ei18;GH;1,99;5,59;3,47;6,18;4,39;5,41;NA;NA;NA;NA;NA;NA;0
201;4n;1;Ei09;GH;1,97;4,69;3,77;5,72;4;4,32;29;1;2,2;20;1;0,990291262;0,095702758
159;6n;0;Ei16;GH;1,65;3,75;3,1;5,93;4,68;4,83;NA;NA;NA;NA;NA;NA;0
212;6n;0;Ei18;GH;3,02;6,48;4,34;6,85;5,38;7,54;NA;NA;NA;NA;NA;NA;0
212;6n;0;Ei18;GH;1,03;3,39;3,42;5,82;3,36;5,14;NA;NA;NA;NA;NA;NA;0
212;6n;0;Ei18;GH;0,62;2,21;2,62;3,49;2,24;3,12;NA;NA;NA;NA;NA;NA;0
206;4n;0;Ei09;GH;1,34;3,09;2,2;4,47;3,01;3,41;31;5;4,04;59;0,94915254;1;0,383561644
214;6n;1;Ei18;GH;1,31;3,6;2,68;5,48;2,57;4,82;NA;NA;NA;NA;NA;NA;0
206;4n;0;Ei09;GH;1,94;4,2;3,42;6,57;5,06;5,41;25;1;1,79;14;0,71428571;NA;0
206;4n;0;Ei09;GH;2,66;4,79;3,71;6,12;4,2;4,9;26;1;2,28;17;0,76470588;1;0,059767311
216;6n;0;Ei18;GH;1,29;3,57;3,49;4,69;3,25;3,52;10;1;1,46;9;0,77777778;NA;0
216;6n;0;Ei18;GH;2,27;5,63;3,46;6,41;4,44;5,33;10,5;1;1,51;11;0,90909091;NA;0
216;6n;0;Ei18;GH;2,13;5,56;3,12;5,33;3,36;3,64;8;1;1,25;4;0,75;NA;0
185;2n;0;Ei12;Garden;1,6;3,95;3,18;4,6;2,77;3,81;18;1;3,49;13;0,92307692;1;0,038844061
185;2n;0;Ei12;Garden;1,31;3,56;2,89;4,97;2,61;4,15;17;1;1,87;15;1;NA;0
218;6n;1;Ei18;GH;1,56;4,28;3,44;5,25;3,38;4,23;12,5;1;1,76;46;0,91304348;0,689655172;0,078814036
